name,OPF-ED-fast-time-mean,OPF-ED-fast-time-std,OPF-ED-fast-time-it0,OPF-ED-fast-time-it1,OPF-ED-fast-time-it2,OPF-ED-fast-time-it3,OPF-ED-fast-time-it4,OPF-ED-fast-time-it5,OPF-ED-fast-time-it6,OPF-ED-fast-time-it7,OPF-ED-fast-time-it8,OPF-ED-fast-time-it9,OPF-ED-slow-time-mean,OPF-ED-slow-time-std,OPF-ED-slow-time-it0,OPF-ED-slow-time-it1,OPF-ED-slow-time-it2,OPF-ED-slow-time-it3,OPF-ED-slow-time-it4,OPF-ED-slow-time-it5,OPF-ED-slow-time-it6,OPF-ED-slow-time-it7,OPF-ED-slow-time-it8,OPF-ED-slow-time-it9,OPF-DTW-slow-time-mean,OPF-DTW-slow-time-std,OPF-DTW-slow-time-it0,OPF-DTW-slow-time-it1,OPF-DTW-slow-time-it2,OPF-DTW-slow-time-it3,OPF-DTW-slow-time-it4,OPF-DTW-slow-time-it5,OPF-DTW-slow-time-it6,OPF-DTW-slow-time-it7,OPF-DTW-slow-time-it8,OPF-DTW-slow-time-it9,OPF-DTW-fast-time-mean,OPF-DTW-fast-time-std,OPF-DTW-fast-time-it0,OPF-DTW-fast-time-it1,OPF-DTW-fast-time-it2,OPF-DTW-fast-time-it3,OPF-DTW-fast-time-it4,OPF-DTW-fast-time-it5,OPF-DTW-fast-time-it6,OPF-DTW-fast-time-it7,OPF-DTW-fast-time-it8,OPF-DTW-fast-time-it9
WordSynonyms,0.0511187314987182,0.0008615851925962,0.0530271530151367,0.050654649734497,0.0516164302825927,0.0507121086120605,0.0520927906036376,0.0506362915039062,0.050591230392456,0.0514078140258789,0.0502946376800537,0.0501542091369628,1.0941824674606324,0.041176631556849,1.1346590518951416,1.0562543869018557,1.0662133693695068,1.052985906600952,1.1028263568878174,1.1808559894561768,1.1100962162017822,1.042236089706421,1.118260145187378,1.077437162399292,13.198694157600404,0.1140434994302816,13.208158254623411,13.066211938858032,13.12294101715088,13.376314401626589,13.039376258850098,13.060294151306152,13.308570623397827,13.314401626586914,13.265107154846191,13.225566148757936,11.8134418964386,0.0407454471735879,11.860327005386353,11.73422074317932,11.802135467529297,11.786905527114868,11.849884033203123,11.790058374404907,11.796113967895508,11.81528663635254,11.884968519210815,11.814518690109251
SemgHandSubjectCh2,0.3866066694259643,0.0113935251756662,0.3790526390075683,0.3781173229217529,0.3773481845855713,0.378450870513916,0.3858983516693115,0.3876912593841553,0.3871548175811767,0.388333797454834,0.3856194019317627,0.4184000492095947,6.167405033111573,0.1356820727634272,6.2099785804748535,5.951185464859009,6.09616756439209,6.223170518875122,6.261713266372681,6.045495510101318,5.973076105117798,6.229655981063843,6.318101167678833,6.365506172180176,614.2726167440414,4.653851884354237,623.8878815174103,622.6944427490234,612.9664437770844,612.8717238903046,609.9914829730988,611.3188452720642,612.8925879001617,612.5817723274231,613.356814622879,610.164172410965,472.2560984134674,1.291541565828997,473.79896879196167,473.68618178367615,473.97113156318665,472.87216901779175,472.55550599098206,471.66311955451965,471.7170510292053,470.970198392868,469.8045163154602,471.5221416950226
PLAID,0.5514098882675171,0.024002655422287,0.5133743286132812,0.5310008525848389,0.549060583114624,0.5372583866119385,0.5343506336212158,0.5515503883361816,0.5826387405395508,0.5828361511230469,0.5885064601898193,0.5435223579406738,10.56800401210785,0.3786072524171633,10.14435648918152,10.161600828170776,10.141386032104492,10.768930912017822,10.764566898345947,10.98505997657776,10.834630489349363,10.648272275924684,11.150304794311523,10.080931425094604,747.8448433399201,1.3471999370869412,749.374014377594,747.3458976745605,746.9549429416656,747.6547870635986,746.035129070282,746.6983568668365,747.1948616504669,750.8755147457123,747.744115114212,748.5708138942719,524.9051501989364,4.028687256186719,528.2233448028564,526.1780633926392,524.9628238677979,527.5438356399536,528.0983963012695,529.8077454566956,527.0992193222046,519.4843144416809,519.2651069164276,518.3886518478394
MelbournePedestrian,0.0692974090576171,0.0065459988022727,0.0737521648406982,0.0636532306671142,0.0694301128387451,0.0684428215026855,0.0845808982849121,0.0758032798767089,0.0649898052215576,0.0644652843475341,0.0644664764404296,0.0633900165557861,13.863050866127017,0.1259174794657878,13.728781700134276,14.07082176208496,13.786547660827637,14.023300409317017,13.958441495895386,13.683640718460085,13.778692722320557,13.881356954574583,13.767110109329224,13.951815128326416,17.893216300010682,0.12854594694192,17.78242516517639,18.172537803649902,17.769407749176025,17.97682523727417,17.914448261260986,17.757170915603638,17.95275568962097,17.948323726654053,17.92627453804016,17.731993913650513,5.725226974487304,0.0878334171775359,5.658670663833618,5.669333219528198,5.643392562866211,5.90809178352356,5.880988121032715,5.6909589767456055,5.702843427658081,5.7305097579956055,5.688732147216797,5.678749084472656
ChlorineConcentration,0.2544970750808716,0.0033819683050242,0.2505509853363037,0.2509605884552002,0.2524797916412353,0.2599978446960449,0.2533433437347412,0.2553892135620117,0.2613670825958252,0.2532327175140381,0.253556489944458,0.2540926933288574,6.948460531234741,0.1231826548469407,7.249110698699951,7.0524749755859375,6.878276824951172,6.996727705001831,6.868155241012573,6.9614577293396,6.903678894042969,6.8220038414001465,6.94063663482666,6.812082767486572,41.1679678440094,0.0875468593277147,41.23745274543762,41.22224712371826,41.18255949020386,41.054486989974976,41.04163360595703,41.35129165649414,41.143803358078,41.11289477348328,41.130661725997925,41.2026469707489,43.80114140510559,0.2999702616393048,44.01870656013489,44.44365167617798,43.42346525192261,43.99920868873596,43.9110472202301,43.79768824577332,43.64482927322388,43.606167793273926,43.79352688789368,43.373122453689575
ShapesAll,0.2611437082290649,0.0128255094824035,0.2377905845642089,0.2628326416015625,0.251716136932373,0.2557616233825683,0.2554411888122558,0.2798089981079101,0.2679200172424316,0.2841982841491699,0.2574563026428222,0.2585113048553467,3.9778201818466186,0.0415745027111924,3.948535680770874,3.958529233932495,3.987601757049561,3.924106597900391,3.9603893756866455,4.072684288024902,3.996328592300415,4.02430272102356,3.9561617374420166,3.949561834335327,141.46255724430085,0.3571728038846303,142.02334475517273,141.5058114528656,141.41279649734497,140.94705629348755,141.54030776023865,140.81535816192627,141.33313989639282,141.7380805015564,141.43163990974426,141.87803721427915,105.98655800819397,0.1776545844019402,106.25693202018738,105.97741413116456,105.9495530128479,106.19056153297424,106.03873372077942,106.05828905105592,106.0150728225708,105.9810950756073,105.81145477294922,105.58647394180298
